listing_id,title,property_type,listing_type,construction_status,price,advertised_price,bedrooms,bathrooms,parking_spaces,land_size,description,features,status,date_sold,classic_project,agency_id,agent_id,address_id
124216798,Immaculately Maintained Home with Rural Outlook,house,sold,established,"Range: $305,000 - $355,000",,3,1,1,1000 m2,"This beautifully maintained and appealing home offers a large array of features to ensure a comfortable lifestyle and easy living.<br/><br/>As you walk through the front gate you will be delighted by the mature, attractive gardens, shady trees and smooth lawn that adjoins farming land at the rear—grazing cattle, rolling pasture and native trees that <br/>impart a relaxing backdrop to this lovely home.<br/><br/>A comfortable, three bedroom brick veneer home resides on this 1000m2 block .<br/>A modern kitchen with views over the back garden offers you a gas hob and electric cooking. A dishwasher to wash the dishes and plenty of storage space. <br/>The family room opens out off the kitchen and leads you through to two bedrooms, both with robes. The master (third bedroom) features a walk in robe and joint access to the main bathroom.<br/>A laundry, which also contains a shower and second toilet adds further to the comfort of this lovely home.<br/><br/>Light and Bright and situated on a large allotment, close to the centre of town and beautifully maintained—this property is worthy of your inspection.<br/>","['Carport: 1', 'Fully Fenced', 'Outdoor Entertaining Area', 'Shed', 'Built-in Wardrobes', 'Dishwasher', 'Living Areas: 2', 'Reverse-cycle Air Conditioning', 'Toilets: 2']",sold,2017-03-21,False,ALAMOU,['454416'],21-Simmonds-Creek-Road-Tawonga-South-Vic-3698
124238150,Uninterrupted Views,house,sold,established,"Range: $205,000 - $245,000",,2,1,1,1000 m2,"35 Kiewa Valley Highway, Tawonga South <br/><br/>Two bedroom brick veneer home on a large allotment with uninterrupted views across farming land to Mount Bogong.<br/>This cosy home features two bedrooms, the main with a robe and lovely views through the window to the mountains beyond.<br/> <br/>There are two separate living areas, one at the front of the house and the second at the rear with cosy wood heating, sturdy flooring and large windows that overlook the large backyard.<br/> <br/>The kitchen sits between the two living spaces and features a dishwasher and electric cooking.<br/><br/>The gardens of this home are lovely and feature a variety of mature tree’s that provide plenty of summer shade and plenty of space on the <br/>approx. 1000m2 of land that allows you room to spread out.<br/><br/>Whilst in need of some improvement this home shows lots of character and is in a great position to gain from any money spent.<br/><br/>The property is currently rented for $185.00 per week.<br/><br/>Make your appointment today!<br/>","['Carport: 1', 'Deck', 'Shed', 'Dishwasher', 'Living Areas: 2', 'Reverse-cycle Air Conditioning', 'Toilets: 2']",sold,2017-03-21,False,ALAMOU,['454416'],35--Kiewa-Valley-Highway-Tawonga-South-Vic-3698
122693226,OUTSTANDING LOCATION Along with Rural Aspect,house,sold,established,"Range: $190,000 - $230,000",,3,2,5,968 m2,"Sitting on approx 970 2m this home consists of 3 bedrooms, 2 bathrooms, a large kitchen dining area and a substantial laundry.<br/><br/>Externally there is room galore, a brick lock-up garage, a carport and an extra shed. Established vegie gardens and still there is room to play. <br/> <br/>Overlooking rural property at the rear of the yard, you don’t just have to imagine cows over the back fence!!!<br/><br/>This home is great just as it is, but there is plenty of scope there to put your own personal touch to it….<br/><br/>A reasonably priced home in a sought after location….. <br/>Well worth an inspection<br/>","['Carport: 1', 'Deck', 'Fully Fenced', 'Garage: 1', 'Open Spaces: 3', 'Remote Garage', 'Secure Parking', 'Shed', 'Built-in Wardrobes', 'Ensuite: 1', 'Living Areas: 1', 'Reverse-cycle Air Conditioning', 'Toilets: 2']",sold,2017-03-21,False,ALAMOU,['454416'],9-Simmonds-Creek-Road-Tawonga-South-Vic-3698
123861970,Well maintained with Stunning Views & Granny Flat. - (SOLD),house,sold,established,"$315,000",,3,2,1,,"Situated on an elevated block of around 790m2 with stunning views of the Victorian Alps, including Mt. Bogong, this attractive two story weatherboard home is awaiting your inspection. The main level features a large lounge/family room with combustion fire & split system airconditioning and opens out on to a superb patio area with 180 degree views of the mountains. A couple of steps down from the lounge we enter an eating area adjoining a cosy kitchen with gas cooking, twin sink, portable dishwasher, floating timber floor, overhead fan and again stunning outlooks to the mountains. There are two bedrooms on this level, one with walk in robe, plus a main bathroom and laundry.<br/>Downstairs we have a spacious bedroom/sitting room adjoining a kitchenette, plus bathroom and laundry. This would make an ideal granny flat or holiday accommodation with its own outside entry.There is a large workshop also on the lower level plus a carport with a large storage cupboard. The house has a fantastic covered outside entertaining area at the rear, solar power, two water tanks and superb gardens adorned with many flowering shrubs and deciduous trees. <br/>The vendor is prepared to sell the house entirely fully furnished which would be advantageous if you are looking for a holiday rental/Air BnB property This beautifully presented property is handy to local shops, schools, hospital and is less than 1 hour from the regional cities of Albury and Wodonga. You are also at the gateway to the ski resort of Falls Creek and close to Mt. Hotham and the iconic tourist town of Bright.<br/>For a private inspection of this property, please call our local Kiewa/Ovens Valley agent, John Robinson on 0407 358195",['Carport: 1'],sold,2017-01-31,False,VYGVPL,[''],5-Reid-Court-Tawonga-South-Vic-3698
124360150,Neat Home with Panoramic views. - (SOLD),house,sold,established,"$295,000",,3,1,0,,"Quiet location with superb uninterrupted panoramic views of Mount Bogong and surrounding mountains. This delightful 3 bedroom two storey home offers main living upstairs with 2 bedrooms, master with walk in robe, main bathroom, separate toilet and hostess kitchen with eating area and open to lounge with split system airconditioner and access to decking area with great views. A superb quality built hardwood staircase leads downstairs to a rumpus room, 1 large bedroom, huge laundry with toilet, large storeroom and direct access to carport. A second shower could easily be added into the large laundry to complete a downstairs bathroom.<br/><br/>The gardens are well established with shrubs and exotic grasses and easily maintained. The property also offers a large shed come workshop. For a private inspection of this property please contact your local Elders agent, John Robinson on 0407 358195",[],sold,2017-01-31,False,VYGVPL,[''],21-Young-Crescent-Tawonga-South-Vic-3698
124417150,Classic Weatherboard on Large Block with Views. - (SOLD),house,sold,established,"$225,000",,3,1,2,1000 m2,"Great opportunity to purchase this classic 3 bedroom weatherboard home on quarter acre allotment overlooking rural setting to the mountains. This would make a great first home or an absolutely perfect rental property. Featuring entry hall to lounge with gas fire place, roomy kitchen with great eating area looking out to the mountains and includes split system air conditioning and combustion stove. The main bedroom has triple robes plus two other bedrooms including one with outside access. The bathroom has a shower and a vanity plus a separate toilet. A covered way leads to an outside laundry with a toilet and spacious storage area. <br/><br/>Garaging and shedding is well covered with a single garage with a workshop behind and a carport on the side. There are also 2 garden sheds each 3mt x 3mt, both with concrete floors.<br/><br/>This property is fairly priced and will not last long in what is currently a strong buying market. For a private inspection please call our exclusive local agent covering the Ovens & Kiewa Valley, John Robinson on 0407 358195","['Carport: 1', 'Garage: 1', 'Air Conditioning', 'Toilets: 2']",sold,2017-01-30,False,VYGVPL,[''],45-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
124299470,Great Value Three Bedroom Home in Tawonga South,house,sold,established,"Range: $230,000 - $270,000",,3,1,1,1000 m2,"This three bedroom home resides on 540m2 and we are offering the vacant land adjoining, approx. 490m2 as part of this great value package.<br/>Used as a holiday home by one family this comfortable home features three bedrooms with robes.<br/>The living area is very spacious and open giving you plenty of space to relax and spread out. A large wood heater will keep you snug in the winter months.<br/>The kitchen features a gas cooktop with electric oven, a pantry and lovely views from the kitchen window.<br/>This home has been the perfect holiday home for the current owners, giving them and their growing family a lot of joy.<br/>The adjoining allotment is on separate Title and deck overlooks the block to the mountains beyond. <br/><br/>As a holiday home it is perfect, low maintenance gardens and neat and tidy interior.<br/><br/>This home would also lend itself to a permanent home, it is comfortable and offers spacious living as well as a neat deck and lovely views. <br/>","['Carport: 1', 'Deck', 'Living Areas: 1', 'Toilets: 1']",sold,2017-01-19,False,ALAMOU,['454416'],2-&-4-Baker-Street-Tawonga-South-Vic-3698
119825863,SPECTACULAR.....,house,sold,established,Contact agent,,3,1,2,17400 m2,"Set amongst 4.37 acres, this stunning fully fenced property overlooks the valley and mountain ranges.<br/><br/>The cedar home consists of three good sized bedrooms, all with built in robes. A fourth room is set up as a home office/ study, with plenty of room for desks and shelving. The large living area is filled with natural light streaming through the windows which take in one of the best views over the valley. The wood heater in the corner will keep you toasty and warm over the winter months and the reverse cycle Air Conditioner is perfect for summer. The kitchen consists of large bench-tops and solid timber cupboards, and there are plenty of them, and if you did not want to load the dishwasher, it is a great excuse to gaze out at the stunning view whilst washing the dishes by hand… <br/><br/>This property has been designed with outdoor living in mind, with a verandah on all 4 sides of the home along with a pergola area, taking in Mt Bogong and surrounds. The grassed area to the front would make a perfect cricket pitch or area to hold afternoon teas on the lawn.<br/><br/>The man of the family has not been forgotten, with a large workshop/garage to entertain him. Other features of the property include solar hot water , fenced paddock, town water, double carport, veggie garden, established garden and mature trees. <br/><br/>This gorgeous property is worthy of an inspection..<br/>","['Carport: 2', 'Fully Fenced', 'Outdoor Entertaining Area', 'Built-in Wardrobes', 'Dishwasher', 'Living Areas: 1', 'Reverse-cycle Air Conditioning', 'Study', 'Toilets: 1']",sold,2017-01-03,False,ALAMOU,['454416'],46-Ranch-Road-Tawonga-South-Vic-3698
120671553,Thistledown,house,sold,established,Contact agent,,4,2,2,4047 m2,"Thistledown will give you a beautiful home which reaches out both to the town and the bush. <br/>This established residential home has been renovated to bring it up to modern standards of energy efficiency with improvements including double glazing, 3 kilowatts of solar power and cladding of rendered Rockcote EPS Level 5 which is high energy efficient and flame retardant.<br/>Internally you are presented with a spacious and comfortable home with panoramic views of the valley and Mount Bogong. <br/>There are four large bedrooms. The master bedroom has a walk in robe and ensuite bathroom, while the other three bedrooms all have built in robes.<br/>A modern kitchen has “2pac” cabinetry, induction cooktop, wall oven and dishwasher, large pantry and a huge picture window onto the garden to watch a myriad of birdlife.<br/>The huge lounge/dining area has full length windows looking out to the mountains and a large wood heater for cosy winter heating. A split system air conditioner provides heating and cooling to the living area, master bedroom and second bedroom. Additionally, there is a great space downstairs that could be put to a number of uses and currently includes a toilet, separate heating/cooling and an office. A useful space for visitors or teenagers or a special workshop or studio??<br/>Externally, the grounds are well thought out and meticulously presented. They are fully landscaped and irrigated. The established orchard and vegetable garden areas are highly productive and include three beds of neatly netted blueberries. The beautifully presented garden beds display spectacular blooms, particularly in spring, and give a cool leafy outlook for the hot summer days.<br/>A smart horseshoe entry leads straight to the double garage or the front entrance, There is a large ‘Man Shed’ as well as a garden shed for the boring stuff and three water tanks.<br/>A beautifully presented property in a sought after area.<br/>","['Deck', 'Fully Fenced', 'Garage: 2', 'Outdoor Entertaining Area', 'Remote Garage', 'Secure Parking', 'Shed', 'Dishwasher', 'Ensuite: 1', 'Living Areas: 2', 'Reverse-cycle Air Conditioning', 'Study', 'Toilets: 3', 'Workshop']",sold,2017-01-03,False,ALAMOU,['454416'],285-Simmonds-Creek-Road-Tawonga-South-Vic-3698
122295438,Vue Grand - The name says it all!,house,sold,established,Contact agent,,3,2,0,720 m2,"This lovely cedar home is situated at the end of Reid Court and has been built to make the most of the outstanding mountain, valley and rural views that this beautiful area has to offer.<br/>Wide timber decking offers a great viewing platform and a cooling breeze during the summer months from its elevated position. Established gardens, fruit trees, a lovely pergola area and a delightful pond ensure that the exterior of the property lives up to expectations. There is parking under the house as well as a spacious workshop/storage area.<br/>Internally the home is spacious, bright and offers stunning views through the large windows out to the scenery beyond. Timber lined cathedral ceilings are a feature throughout the spacious living area. Wood heating as well as split system air conditioning are also a plus.<br/>The kitchen is an absolute delight, cathedral ceilings, <br/>Tasmanian Blackbutt timber cabinetry, a huge amount of storage space and slate flooring.<br/> Featuring three spacious bedrooms , the main <br/>bedroom has a walk in robe that leads through to a delightful ensuite bathroom with stained glass feature window. The well appointed main bathroom includes a bath, separate shower and vanity.<br/>This is a lovely property in an elevated location and offering enviable views of our local beauty as well as a lovely home that is spacious and well appointed.<br/><br/>Make your time for an inspection today. <br/><br/>This property is worth it.<br/>","['Balcony', 'Shed', 'Built-in Wardrobes', 'Ensuite: 1', 'Living Areas: 1', 'Reverse-cycle Air Conditioning', 'Toilets: 2', 'Workshop']",sold,2017-01-03,False,ALAMOU,['454416'],13--Reid-Court-Tawonga-South-Vic-3698
120327965,Lovely Home in Premier Location,house,sold,established,Contact agent,300k_400k,3,2,2,1670 m2,"Solid brick veneer home in a premier location and on a large <br/>allotment of approx. 1670m2<br/><br/>Well presented and beautifully landscaped this home is the finished product and ready for you to move into and enjoy.<br/><br/>Enjoying stunning views over snow capped mountains during the winter months and untamed mountain ranges during the warmer months with Mt Bogong directly to the front of you. The yard is huge and offers mature trees and plants with plenty of space for the whole family. A studio in the yard allows fort lots of options . There is 2 kilowatts of solar panels in place with a 3.3 inverter.<br/>The double garage measures approx. 6.5m x 6.5m, is fully lined and has power and light.<br/><br/>Internally the home features a study and three bedrooms with robes, the main bedroom is finished off with a spacious ensuite bathroom. <br/>The living area of the home is open plan and incorporates the stunning mountain views through the large windows. <br/>The kitchen is tidy and compact with gas hob, dishwasher and plenty of cupboard space. A paved and covered entertainment area off the kitchen/living area of the house is a great place to entertain and enjoy the aspect, views and the space that surrounds you.<br/><br/>A lovely home that is finished and ready to enjoy in a quiet street that incorporates large blocks, a great aspect and stunning views.<br/>","['Garage: 2', 'Outdoor Entertaining Area', 'Shed', 'Broadband Internet Available', 'Built-in Wardrobes', 'Dishwasher', 'Ensuite: 1', 'Living Areas: 1', 'Reverse-cycle Air Conditioning', 'Study', 'Toilets: 2']",sold,2017-01-03,False,ALAMOU,['454416'],12-Allamar-Court-Tawonga-South-Vic-3698
123372606,MORTGAGEE SALE,other,sold,established,"$245,002",,2,2,0,187 m2,"Residential 1 Zone<br/>Two Storey Building —Three Levels<br/>Spacious Two Bedroom Unit with Balcony Upstairs<br/>Huge Downstairs Area that lends itself to further residential expansion <br/>Rear Laneway <br/>Outstanding Views of Mount Bogong and the Kiewa Valley<br/>Land 187m2 (approx.)<br/>Adjoining Block of Land also for sale. <br/><br/>Used previously in a commercial capacity the properties current layout and size lends itself to opportunity for further development. (S.T.C.A.)<br/>The adjoining, vacant block of land is also available for sale. Consolidation of the two Title also opens further development opportunities. <br/>","['Balcony', 'Living Areas: 3', 'Toilets: 3']",sold,2017-01-03,False,ALAMOU,['454416'],175--Kiewa-Valley-HIghway-Tawonga-South-Vic-3698
121311266,Cosy Cottage in Court Setting. - (SOLD),house,sold,established,"$198,000",,2,1,0,,"Tucked away in Omeo Court, Tawonga South, this cosy brick veneer cottage would suit a couple or single person. It has one main bedroom with robes plus a smaller bedroom or study. A comfortable family area with split system air conditioning and combustion fire opens to kitchen with electric cooking and slate floor. The bathroom is quite roomy and has a shower, vanity and toilet. The house has verandahs on three sides, including across the front of the house offering a nice outlook. A large double carport adjoins the house offering covered access to the house or a lovely outside covered BBQ and sitting area. Established gardens surround the house providing a very attractive setting. <br/><br/>This house would also make an excellent rental property for the astute property investor. In this price range, this house is definitely worth considering.",[],sold,2016-11-14,False,VYGVPL,[''],1-Omeo-Court-Tawonga-South-Vic-3698
120975350,Great Buy Sharing Two Residential Blocks. - (SOLD),house,sold,established,"$310,000",,3,1,0,,"A great opportunity to purchase this 3 bedroom home with magnificent outlook to Mount Bogong and the Kiewa Valley. The property on offer consists of two residential block, each just over 1000 sq mts, or 1/2 acre, with the home on number 83 and some shedding, orchard and driveway on number 81. A new access and garage could be added to the house allotment and the other allotment could be sold off or even have a new home placed on it (STCA).<br/><br/>Vendors are keen to sell and have reduced the price by $29,000 to facilitate quick sale. The house consists of a master bedroom and two smaller bedrooms, all with robes. A spacious kitchen opens to a great family & dining area with split system air-conditioning and combustion fire. Leading from the living area is a great covered patio offering splendid views of the mountains and the beautiful gardens that adorn this property. A full bathroom and laundry complete the home.<br/><br/>The gardens are something else with a magnificent array of camellias, azaleas, rhododendrons and many fruit trees, blueberry enclosure and a fully enclosed large veggie garden. There are also numerous fruit trees both in the garden around the house and in the orchard section consisting of Oranges, Lemons, Grapefruit, Nectarine, kiwi fruit etc. A 15,000lt water tank, garage and shedding complete this attractive property. Power, water and telephone are all connected to the property.<br/><br/>This property would be a great one for the first home buyer, holiday home, investment property or a retired couple.",[],sold,2016-10-18,False,VYGVPL,[''],81-83-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
201310514,Gentle sloping Allotment with Mature Fruit Trees. - (SOLD),residential land,sold,established,"$122,000",,0,0,0,1051 m2,"This allotment of just over 1000m2 (1/4 of an acre) offers the perfect opportunity to build your dream home with superb views of Mt. Bogong (snow capped in winter) and the Kiewa Valley. With such a great range of fruit trees you could select what you want to keep and clear the rest to build your house.Power, water and telephone are all available to this allotment. <br/><br/>A short drive takes you to Tawonga South and Mt Beauty shopping centres as well as great access to Falls Creek Ski Resort, Bright and the regional centres of Wodonga and Albury. School buses pass the front of the property servicing primary, secondary and private schools. Vendors are keen to sell and have reduced the price from $138,000 to $125,000 to facilitate quick sale",[],sold,2016-10-18,False,VYGVPL,[''],79-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
121129566,"Leafy Charming ""Kiewa Cottage""",house,sold,established,Contact agent,,3,1,0,,"Kiewa Cottage is a delightful 3 bedroom house set on a 536m2 allotment oozing with charm and character. From the time you enter the front door into the large open Living, Dining and Kitchen area you feel at home. Natural light and morning sun makes this area a delight to relax in or cook your meals in the spacious well equipped kitchen area. The three large bedrooms each have their own built in robes, overhead fans and all have lovely outlooks into the gardens. The bathroom is spacious and has a lovely combination of timber cabinetry and tiling. The house is complete with a laundry and a separate toilet.<br/><br/>The gardens have plenty of open space combined with lovely mature deciduous trees ensuring plenty of winter sun. A large sheltered patio area provides a great spot to relax or enjoy a BBQ. A storage shed adjoins the covered patio. The house is well located and has easy access to Mt. Beauty shopping centre, Falls Creek Ski Resort, the tourist town of Bright or about a 50 minute drive to the regional towns of Albury and Wodonga. <br/><br/>This home has an excellent long term tenant with a lease until May 2016 at $240 p/w. An inspection of ""Kiewa Cottage"" will certainly not disappoint the astute property investor.",[],sold,2016-10-17,False,VYGVPL,[''],23-St.-Bernard-Drive-Tawonga-South-Vic-3698
121914098,Renovated 4 bedroom Home - Glorious Views. - (SOLD),house,sold,established,Contact agent,,4,2,1,,"Sitting on 1,000m2 or a quarter of an acre allotment, this delightful home has been fully renovated throughout and features 4 good sized bedrooms with robes as well as an ensuite to the master bedroom. The main bathroom services the other three bedrooms. The spacious living area features a great combustion fire with a firewood wood cavity as well as fantastic views straight to Mt. Bogong making it the perfect place to relax. So much natural light, including morning sun, flows through this open area into the lovely modern kitchen with features such as a 900mm wide gas cooktop with island canopy, LG dishwasher, two pack finish on cabinets and an attractive bamboo floor. A spacious study area between the family room and the master bedroom, plus a laundry completes this appealing home. <br/><br/>The gardens are extremely well maintained and easy to manage with many mature trees and shrubs. The front patio of the house is a great place to sit and enjoy the beautiful views of the mountains including Mt. Bogong, snow capped in winter and Victoria's highest mountain. The rear of the house has a large decking area opening up to a picturesque rear garden area which includes a garden shed and veggie garden.<br/><br/>Location is great with only a short drive to the Tawonga South and Mt. Beauty shopping centres and schools. You can easily access the Falls Creek Ski Resort or you are only about 1 hour from the large regional towns of Albury & Wodonga. A short drive over the Tawonga Gap Road takes you to the iconic tourist town of Bright and the ski resorts of Mount Hotham and Mt. Buffalo. This property is well worth an inspection and can be simply arranged by calling John Robinson on 0407 358195.","['Carport: 1', 'Toilets: 2']",sold,2016-09-05,False,VYGVPL,[''],29-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
122713286,Enjoy Scenic Views All Yar Round,house,sold,established,"$550,000",,3,2,2,,"Set in a unique location this home basks in tremendous views of the Kiewa Valley and Mount Bogong stretching out across the front of the house. There are views from every window in the home with features of the property including:<br/>• Beautifully presented property set on 2000 m2 fully landscaped gardens with a number of fruit trees at the back.<br/>• Steel frame house build late 2014, completed March 2015. <br/>• Two living areas, main open plan living area features tiled floors, 2x Fujitsu reverse cycle air conditioners, large windows, sliding doors opening to second living area and views. Second large living area is enclosed with windows and bi-fold doors across the front to give warmth in winter and open back for cooling in summer.<br/>• Three bedrooms and two bathrooms. Main bedroom with walk in robe and ensuite with large shower and twin basins. Second bedroom is queen size with large built in robe. Third bedroom is very spacious and currently used as a multipurpose room or third living area.<br/>• Good size bright kitchen with spacious walk-in pantry. Bosh appliances and Induction cook top. Plenty of cupboard space with soft closing doors & drawers.<br/>• Extra-large walk-in linen cupboard off the spacious laundry.<br/>• 60m2 shed including two vehicle parking with automated roller door, power and lighting. There is also a carport at the back of the garage for ride on mower etc. <br/>• Energy rating is 6.7<br/>• All windows and glass sliding doors have double glazing <br/>• Screens to all windows and sliding doors<br/>• Roof insulation R2.5 bats <br/>• Glass fibre batting to external walls, 88mm<br/>• Smoke detectors hard wired<br/>• 3.6 Solar Electric Sunmaster and 315 litre Hot Water Tank<br/>• Bradford 4.5kw Solar Panels<br/>• Clark 7,000 Gallon Poly Water Tank.","['Garage: 2', 'Toilets: 2']",sold,2016-06-08,False,UWTDPS,[''],23-25-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
118938171,Nearly new,house,sold,established,"Range: $330,000 - $390,000",,4,2,2,1000 m2,"A large family home, solidly constructed on a large allotment. With four generous sized bedrooms, the master with walk in robe and ensuite this home boasts a 1.5kw solar back to grid system and solar hot water to meet every ones ""green"" needs. The home is only about 3 years old and has a stunning and spacious open plan kitchen and living area. There is also a slow combustion heater and a ducted split system air conditioner. The back yard is fully fenced with aesthetically pleasing metal fencing and there is a double garage as well. The views are amazing. Reduced by keen vendor $380,000 Under Contract","['Fully Fenced', 'Garage: 2', 'Outdoor Entertaining Area', 'Air Conditioning', 'Broadband Internet Available', 'Built-in Wardrobes', 'Dishwasher', 'Ducted Cooling', 'Ducted Heating', 'Ensuite: 1', 'Living Areas: 2', 'Reverse-cycle Air Conditioning', 'Split-system Air Conditioning', 'Split-system Heating', 'Toilets: 2']",sold,2016-05-18,False,,['469586'],156-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
119669187,Appealing brick veneer home... Established garden...Great aspect and privacy,house,sold,established,"$240,000",,2,1,2,1045 m2,"This solid brick veneer home which sits upon a corner double block comprises of two spacious bedrooms with built in robes, and a third smaller room that could be utilised as a study or guest bedroom. <br/><br/>The lounge room is light and bright, heating is via a wood heater and cooling via the air conditioning. The large timber kitchen is a cooks delight, and includes a dishwasher, electric cooking and an abundance of benches and storage, which leads into the slate floored dining area. The bathroom has been recently refurbished and the large laundry opens out into the garden.<br/><br/>The gardens are landscaped and filled with established plants and trees, with paths meandering throughout. Along with a good sized garden shed and hothouse, there is a carport for both the caravan and the family car. A lovely private deck at the front of the house allows you to take in the views and your stunning garden.<br/><br/> An inspection is a must….. Contact our office today to arrange yours.<br/>","['Carport: 2', 'Shed', 'Built-in Wardrobes', 'Dishwasher', 'Living Areas: 2', 'Open Fireplace', 'Reverse-cycle Air Conditioning', 'Study']",sold,2016-05-14,False,ALAMOU,[''],27-29--St-Bernard-Drive-Tawonga-South-Vic-3698
119497035,Best Value 3 Bedrrom Brick Veneer Home in Tawonga South,house,sold,established,"$298,000",,3,2,4,1577 m2,"This brick veneer 3 bedroom home with superb views to the mountains ,including Mt. Bogong, includes some very spacious living areas inside and out.The master bedroom is large and has its own walk-in robe plus ensuite. The kitchen features a slate floor and includes a dishwasher, double pantry and is open to the split level living/family areas including a split system airconditioning unit and a gas wall furnace. Great views can be enjoyed from the living area which opens out onto a large decking area. The home has a separate rumpus room with bar which opens out onto a fantastic covered rear entertainment area surrounded in fern gardens. <br/><br/>There is a beautiful feature pond in the front garden with an arched bridge spanning it and abundant shrubs making the garden a joy to relax and walk in. A huge double lock up garage with a double carport provide ample car parking and workshop area. You will not find another home offering so much at this price on a large allotment of 1,577 sq metres. Handy to the major regional towns of Albury and Wodonga. Short drive to Mount Beauty, Falls Creek Ski Resort and just over the Tawonga Gap, you have the iconic tourist town of Bright, gateway to Mt. Hotham ski resort and Mt. Buffalo.","['Carport: 2', 'Garage: 2', 'Toilets: 2']",sold,2016-05-05,False,VYGVPL,[''],2142-Tawonga-Gap-Road-Tawonga-South-Vic-3698
121040070,Brilliant first Home Buyer with Superb Views,house,sold,established,"$265,000",,4,2,1,691 m2,"Tucked away in Marum Court, with splendid views over the Kiewa Valley and Mount Bogong, this property is well priced to suit a first home buyer, rental investor or holiday home. Sitting on a nice size allotment of 691m2, this split level 14.8 square home features lounge/dining living area opening to a spacious well equipped kitchen with pantry and electric cooking. Four bedrooms, all with robes, a study or work area, a second open sitting area to relax in, two bathrooms, laundry and a loft complete this appealing home. The home is fully insulated and features a split system airconditioner, Solar Panels generating 2kw of power as well as a combustion fire to ensure year round comfortable living.<br/><br/>Across the front of the house we have a great covered decking area offering panoramic views of the Kiewa Valley and a carport providing direct access into the house. The gardens are virtually maintenance free apart from mowing the lawns. The house is well positioned on the allotment to capture beautiful winter morning sun across the front and side of the house. This property is well priced as the vendor is keen to move on to purchase elsewhere.",['Carport: 1'],sold,2016-02-20,False,VYGVPL,[''],5-Marum-Court-Tawonga-South-Vic-3698
120879889,Once in a lifetime,house,sold,established,"Range: $515,000 - $605,000",,4,2,4,4000 m2,"Situated on a large 1 acre allotment, high in the Kiewa Valley nestled amid beautiful mature gardens is this magnificent family home. With 4 spacious bedrooms, 2 bathrooms and 2 living areas in total, the large craftsman built home stands supreme. Floating over the glorious Kiewa Valley is the feeling you have when looking towards Mt Bogong and Mountain creek valley . With large double garage, dishwasher, solar hot water and split system air conditioning to mention just some of the features, this near new home would suit a family or someone interested in being part of the tourism industry. Reluctantly at the owners request we are reducing the price to $580,000 UNDER CONTRACT","['Deck', 'Garage: 2', 'Open Spaces: 2', 'Outdoor Entertaining Area', 'Air Conditioning', 'Broadband Internet Available', 'Built-in Wardrobes', 'Dishwasher', 'Ensuite: 1', 'Living Areas: 2', 'Open Fireplace', 'Reverse-cycle Air Conditioning', 'Split-system Air Conditioning', 'Split-system Heating', 'Toilets: 2', 'Workshop']",sold,2016-02-09,False,,['469586'],39-Ranch-Road-Tawonga-South-Vic-3698
201348362,Great Block with a Small Problem ??,residential land,sold,established,Contact agent,,0,0,0,1293 m2,"Fabulous 1293 square metre block centrally located in the Tawonga South township in a high profile position on the Kiewa Valley Highway and backing on to the Kiewa River. It has a bit of a problem though as it has a half completed house on it that may well be easier to pull down rather than try and finish it (S.T.C.A.) as all permits issued have expired. There would be a lot of timber plus other items including two split system airconditioners that could be salvaged from the buildings should you decide to pull them down.<br/>The land is zoned as MUZ (Mixed Use Zone) so offers a varied number of opportunities to develop.<br/>All utilities except natural gas are available but only water is connected to the property at this stage. For further details contact our local Elders Bright agent, John Robinson on 0407 358195.",[],sold,2016-01-17,False,VYGVPL,[''],254-Kiewa-Valley-Highway-Tawonga-South-Vic-3698
119518215,STRATHTAY,house,sold,established,"Range: $350,000 - $410,000",,3,2,2,1439 m2,"Delightful Cedar Cottage on approx. 1500m2 with stunning mountain views and a great aspect.<br/>Internally the home features lounge room with soaring timber cathedral ceilings, timber flooring and wood heater with plenty of window space in order to take in the views. The kitchen and dining overlook the lovely rear yard and mountains beyond whilst the Mountain Ash cabinetry, gas cooktop and electric oven make for a comfortable and appealing space for meal times.<br/>There are three bedrooms, two of which are downstairs, the main bedroom features plenty of wardrobe space and a lovely ensuite bathroom with large shower and Mountain Ash vanity. The main bathroom includes a corner spa for relaxing and a separate shower.<br/>Upstairs is the perfect retreat for parents or teenagers. This area is divided into two rooms, a study with storage and a large bedroom complete with dormer windows and great views. <br/>A covered deck across the back and side of the house adds character and is a great place to sit and enjoy the vistas.<br/>Externally the landscaped gardens are lovely, the rear yard is fully fenced and there is vehicle access to the yard. <br/>Approx. 24sq under roof inc. garage this lovely home is well appointed, well maintained and beautifully presented. <br/>","['Deck', 'Fully Fenced', 'Garage: 2', 'Built-in Wardrobes', 'Ensuite: 1', 'Floorboards', 'Study', 'Toilets: 2']",sold,2016-01-05,False,ALAMOU,['454416'],11-Ranch-Road-Tawonga-South-Vic-3698
